Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
1119REG9	8000119        	PEARL HBR MAIN CHNNL HOSPITAL PT / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                    	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	     21.35	-157.970417	20060000	               	              	        	                                                            	none                                    	/TYPA/IND/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL NAVY POWER PLANT #3 - THERMAL AND OIL
1119REG9	8000120        	PEARL HBR HICKMAN AFB STP / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                           	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.330278	-157.966667	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL HICKMAN AFB STP
1119REG9	8000122        	PEARL HBR W LOCH ON WAIPIO PEN / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.378889	-158.005556	20060000	               	              	        	                                                            	none                                    	/TYPA/IND/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	WEST LOCH C & C HONOLULU INCINERATOR INTERMITTENT FLOW
1119REG9	8000123        	PEARL HBR AT FORD IS STP / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                            	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.364444	-157.971111	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL FORD ISLAND STP
1119REG9	8000124        	PEARL HBR ON EDGE OF WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                     	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.365556	-157.991667	20060000	               	              	        	                                                            	none                                    	/TYPA/IND/TREATD/OUTFL/OCEAN                                     	            0	FEET                	 	 	WEST LOCH LARGE FLOW INTO WALKER BAY - BLACK AND SEPTIC FORMERLY SO20 & SS09
1119REG9	8000128        	PEARL HBR QUARRY LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                               	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.355556	-157.942778	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	QUARRY LOCH RAW SEWAGE DISCHARGE UNDER PIER. (TEMPORARY FLOW WHILE PUMPING STATION WAS BEING CONSTRUCTED)
1119REG9	8000129        	PEARL HBR ON HOSPITAL POINT / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                         	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.350417	-157.970694	20060000	               	              	        	                                                            	none                                    	/TYPA/MUN/NTRTMT/OUTFL/OCEAN                                     	            0	FEET                	 	 	MAIN CHANNEL RAW SEWAGE BY POWER PLANT #3 OUTFALL (NORTH)
1119REG9	8000131        	PEARL HBR ON KAPAKAHI STR / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                           	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.377778	-158.007778	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	WEST LOCH KAPAKAHI STREAM
1119REG9	8000132        	PEARL HBR NW END OF W LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                          	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.372222	-158.027778	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	WEST LOCH DRAINAGE CANAL (LOW FLOW)
1119REG9	8000133        	PEARL HBR N END OF W LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                           	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.369722	-158.029722	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	WEST LOCH STORM DRAIN MAKAI WAIPAHU APARMENTS
1119REG9	8000134        	PEARL HBR E EDGE OF WALKER BAY / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.360556	-157.992778	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	WEST LOCH CONTINUOUS FLOW ACROSS ROAD INTO WALKER BAY
1119REG9	8000135        	PEARL HBR WAIPAHU DRAINAGE CNL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.387778	-158.003333	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	MIDDLE LOCH WAIPAHU DRAINAGE CANAL AT FARRINGTON HWY
1119REG9	8000136        	PEARL HBR AT END OF MID LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                        	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.390833	-157.993889	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	MIDDLE LOCH DRAIN PIPE 12" - CONTINUOUS FLOW
1119REG9	8000137        	PEARL HBR KAIPO CANAL / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                               	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.384722	-157.9775  	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	MIDDLE LOCH KAIPO CANAL
1119REG9	8000138        	PEARL HBR N END E LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                              	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.390833	-157.963333	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	MIDDLE LOCH HAWAIIAN ELECTRIC DRAINAGE
1119REG9	8000139        	PEARL HBR QUARRY LOCH / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                               	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.355556	-157.942917	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	QUARRY LOCH STORM DRAIN
1119REG9	8000140        	PEARL HBR ENTRANCE HICKMAN AFB / HAWAII / HONOLULU COUNTY  (OAHU ISLAND)                                                                                                      	USEPA REGION 9  WTR-2    	Hawaii                        	Honolulu                      	 21.331389	-157.965833	20060000	               	              	        	                                                            	none                                    	/AMBNT                                                           	            0	FEET                	S	 	MAIN CHANNEL DRAINAGE DITCH - HICKMAN AFB
